9.36294e-0520.10, 0.00011034720.10,
9.36377e-0520.10, 0.00011035720.10,
9.36459e-0520.10, 0.00011036620.10,
9.36542e-0520.10, 0.00011037620.10,
9.36624e-0520.10, 0.00011038520.10,
9.36706e-0520.10, 0.00011039520.10,
9.36789e-0520.10, 0.00011040520.10,
9.36871e-0520.10, 0.00011041420.10,
9.36953e-0520.10, 0.00011042420.10,
9.37035e-0520.10, 0.00011043320.10,
9.37116e-0520.10, 0.00011044320.10,
9.37198e-0520.10, 0.00011045220.10,
9.3728e-0520.10, 0.00011046220.10,
9.37361e-0520.10, 0.00011047220.10,
9.37443e-0520.10, 0.00011048120.10,
9.37524e-0520.10, 0.00011049120.10,
9.37606e-0520.10, 0.000110520.10,
9.37687e-0520.10, 0.00011050920.10,
9.37768e-0520.10, 0.00011051920.10,
9.37849e-0520.10, 0.00011052820.10,
9.3793e-0520.10, 0.00011053820.10,
9.38011e-0520.10, 0.00011054720.10,
9.38091e-0520.10, 0.00011055720.10,
9.38172e-0520.10, 0.00011056620.10,
9.38253e-0520.10, 0.00011057520.10,
9.38333e-0520.10, 0.00011058520.10,
9.38413e-0520.10, 0.00011059420.10,
9.38494e-0520.10, 0.00011060420.10,
9.38574e-0520.10, 0.00011061320.10,
9.38654e-0520.10, 0.00011062220.10,
9.38734e-0520.10, 0.00011063220.10,
9.38814e-0520.10, 0.00011064120.10,
9.38894e-0520.10, 0.0001106520.10,
9.38973e-0520.10, 0.0001106620.10,
9.39053e-0520.10, 0.00011066920.10,
9.39132e-0520.10, 0.00011067820.10,
9.39212e-0520.10, 0.00011068720.10,
9.39291e-0520.10, 0.00011069720.10,
9.3937e-0520.10, 0.00011070620.10,
9.3945e-0520.10, 0.00011071520.10,
9.39529e-0520.10, 0.00011072420.10,
9.39608e-0520.10, 0.00011073420.10,
9.39686e-0520.10, 0.00011074320.10,
9.39765e-0520.10, 0.00011075220.10,
9.39844e-0520.10, 0.00011076120.10,
9.39923e-0520.10, 0.0001107720.10,
9.40001e-0520.10, 0.00011077920.10,
9.40079e-0520.10, 0.00011078920.10,
9.40158e-0520.10, 0.00011079820.10,
9.40236e-0520.10, 0.00011080720.10,
9.40314e-0520.10, 0.00011081620.10,
9.40392e-0520.10, 0.00011082520.10,
9.4047e-0520.10, 0.00011083420.10,
9.40548e-0520.10, 0.00011084320.10,
9.40626e-0520.10, 0.00011085220.10,
9.40703e-0520.10, 0.00011086120.10,
9.40781e-0520.10, 0.0001108720.10,
9.40859e-0520.10, 0.00011087920.10,
9.40936e-0520.10, 0.00011088820.10,
9.41013e-0520.10, 0.00011089720.10,
9.4109e-0520.10, 0.00011090620.10,
9.41168e-0520.10, 0.00011091520.10,
9.41245e-0520.10, 0.00011092420.10,
9.41321e-0520.10, 0.00011093320.10,
9.41398e-0520.10, 0.00011094220.10,
9.41475e-0520.10, 0.00011095120.10,
9.41552e-0520.10, 0.0001109620.10,
9.41628e-0520.10, 0.00011096920.10,
9.41705e-0520.10, 0.00011097820.10,
9.41781e-0520.10, 0.00011098720.10,
9.41857e-0520.10, 0.00011099620.10,
9.41934e-0520.10, 0.00011100520.10,
9.4201e-0520.10, 0.00011101420.10,
9.42086e-0520.10, 0.00011102220.10,
9.42162e-0520.10, 0.00011103120.10,
9.42237e-0520.10, 0.0001110420.10,
9.42313e-0520.10, 0.00011104920.10,
9.42389e-0520.10, 0.00011105820.10,
9.42464e-0520.10, 0.00011106720.10,
9.4254e-0520.10, 0.00011107520.10,
9.42615e-0520.10, 0.00011108420.10,
9.4269e-0520.10, 0.00011109320.10,
9.42765e-0520.10, 0.00011110220.10,
9.4284e-0520.10, 0.0001111120.10,
9.42915e-0520.10, 0.00011111920.10,
9.4299e-0520.10, 0.00011112820.10,
9.43065e-0520.10, 0.00011113720.10,
9.4314e-0520.10, 0.00011114520.10,
9.43214e-0520.10, 0.00011115420.10,
9.43289e-0520.10, 0.00011116320.10,
9.43363e-0520.10, 0.00011117120.10,
9.43437e-0520.10, 0.0001111820.10,
9.43512e-0520.10, 0.00011118920.10,
9.43586e-0520.10, 0.00011119720.10,
9.4366e-0520.10, 0.00011120620.10,
9.43734e-0520.10, 0.00011121520.10,
9.43807e-0520.10, 0.00011122320.10,
9.43881e-0520.10, 0.00011123220.10,
9.43955e-0520.10, 0.0001112420.10,
9.44028e-0520.10, 0.00011124920.10,
9.44102e-0520.10, 0.00011125720.10,
9.44175e-0520.10, 0.00011126620.10,
9.44249e-0520.10, 0.00011127520.10,
9.44322e-0520.10, 0.00011128320.10,
9.44395e-0520.10, 0.00011129220.10,
9.44468e-0520.10, 0.000111320.10,
9.44541e-0520.10, 0.00011130920.10,
9.44614e-0520.10, 0.00011131720.10,
9.44686e-0520.10, 0.00011132620.10,
9.44759e-0520.10, 0.00011133420.10,
9.44832e-0520.10, 0.00011134320.10,
9.44904e-0520.10, 0.00011135120.10,
9.44976e-0520.10, 0.00011135920.10,
9.45049e-0520.10, 0.00011136820.10,
9.45121e-0520.10, 0.00011137620.10,
9.45193e-0520.10, 0.00011138520.10,
9.45265e-0520.10, 0.00011139320.10,
9.45337e-0520.10, 0.00011140120.10,
9.45409e-0520.10, 0.0001114120.10,
9.4548e-0520.10, 0.00011141820.10,
9.45552e-0520.10, 0.00011142620.10,
9.45623e-0520.10, 0.00011143520.10,
9.45695e-0520.10, 0.00011144320.10,
9.45766e-0520.10, 0.00011145120.10,
9.45837e-0520.10, 0.0001114620.10,
9.45908e-0520.10, 0.00011146820.10,
9.4598e-0520.10, 0.00011147620.10,
9.4605e-0520.10, 0.00011148520.10,
9.46121e-0520.10, 0.00011149320.10,
9.46192e-0520.10, 0.00011150120.10,
9.46263e-0520.10, 0.00011150920.10,
9.46333e-0520.10, 0.00011151820.10,
9.46404e-0520.10, 0.00011152620.10,
9.46474e-0520.10, 0.00011153420.10,
9.46544e-0520.10, 0.00011154220.10,
9.46615e-0520.10, 0.0001115520.10,
9.46685e-0520.10, 0.00011155820.10,
9.46755e-0520.10, 0.00011156720.10,
9.46825e-0520.10, 0.00011157520.10,
9.46894e-0520.10, 0.00011158320.10,
9.46964e-0520.10, 0.00011159120.10,
9.47034e-0520.10, 0.00011159920.10,
9.47103e-0520.10, 0.00011160720.10,
9.47173e-0520.10, 0.00011161520.10,
9.47242e-0520.10, 0.00011162320.10,
9.47311e-0520.10, 0.00011163120.10,
9.4738e-0520.10, 0.0001116420.10,
9.4745e-0520.10, 0.00011164820.10,
9.47519e-0520.10, 0.00011165620.10,
9.47587e-0520.10, 0.00011166420.10,
9.47656e-0520.10, 0.00011167220.10,
9.47725e-0520.10, 0.0001116820.10,
9.47793e-0520.10, 0.00011168820.10,
9.47862e-0520.10, 0.00011169620.10,
9.4793e-0520.10, 0.00011170420.10,
9.47999e-0520.10, 0.00011171220.10,
9.48067e-0520.10, 0.0001117220.10,
9.48135e-0520.10, 0.00011172720.10,
9.48203e-0520.10, 0.00011173520.10,
9.48271e-0520.10, 0.00011174320.10,
9.48339e-0520.10, 0.00011175120.10,
9.48407e-0520.10, 0.00011175920.10,
9.48474e-0520.10, 0.00011176720.10,
9.48542e-0520.10, 0.00011177520.10,
9.48609e-0520.10, 0.00011178320.10,
9.48677e-0520.10, 0.00011179120.10,
9.48744e-0520.10, 0.00011179820.10,
9.48811e-0520.10, 0.00011180620.10,
9.48878e-0520.10, 0.00011181420.10,
9.48945e-0520.10, 0.00011182220.10,
9.49012e-0520.10, 0.0001118320.10,
9.49079e-0520.10, 0.00011183720.10,
9.49146e-0520.10, 0.00011184520.10,
9.49212e-0520.10, 0.00011185320.10,
9.49279e-0520.10, 0.00011186120.10,
9.49345e-0520.10, 0.00011186920.10,
9.49411e-0520.10, 0.00011187620.10,
9.49478e-0520.10, 0.00011188420.10,
9.49544e-0520.10, 0.00011189220.10,
9.4961e-0520.10, 0.00011189920.10,
9.49676e-0520.10, 0.00011190720.10,
9.49742e-0520.10, 0.00011191520.10,
9.49808e-0520.10, 0.00011192220.10,
9.49873e-0520.10, 0.0001119320.10,
9.49939e-0520.10, 0.00011193820.10,
9.50004e-0520.10, 0.00011194520.10,
9.5007e-0520.10, 0.00011195320.10,
9.50135e-0520.10, 0.00011196120.10,
9.502e-0520.10, 0.00011196820.10,
9.50265e-0520.10, 0.00011197620.10,
9.5033e-0520.10, 0.00011198320.10,
9.50395e-0520.10, 0.00011199120.10,
9.5046e-0520.10, 0.00011199820.10,
9.50525e-0520.10, 0.00011200620.10,
9.50589e-0520.10, 0.00011201420.10,
9.50654e-0520.10, 0.00011202120.10,
9.50718e-0520.10, 0.00011202920.10,
9.50783e-0520.10, 0.00011203620.10,
9.50847e-0520.10, 0.00011204420.10,
9.50911e-0520.10, 0.00011205120.10,
9.50975e-0520.10, 0.00011205820.10,
9.51039e-0520.10, 0.00011206620.10,
9.51103e-0520.10, 0.00011207320.10,
9.51167e-0520.10, 0.00011208120.10,
9.51231e-0520.10, 0.00011208820.10,
9.51294e-0520.10, 0.00011209620.10,
9.51358e-0520.10, 0.00011210320.10,
9.51421e-0520.10, 0.0001121120.10,
9.51485e-0520.10, 0.00011211820.10,
9.51548e-0520.10, 0.00011212520.10,
9.51611e-0520.10, 0.00011213320.10,
9.51674e-0520.10, 0.0001121420.10,
9.51737e-0520.10, 0.00011214720.10,
9.518e-0520.10, 0.00011215520.10,
9.51863e-0520.10, 0.00011216220.10,
9.51925e-0520.10, 0.00011216920.10,
9.51988e-0520.10, 0.00011217620.10,
9.5205e-0520.10, 0.00011218420.10,
9.52113e-0520.10, 0.00011219120.10,
9.52175e-0520.10, 0.00011219820.10,
9.52237e-0520.10, 0.00011220520.10,
9.52299e-0520.10, 0.00011221320.10,
9.52361e-0520.10, 0.0001122220.10,
9.52423e-0520.10, 0.00011222720.10,
9.52485e-0520.10, 0.00011223420.10,
9.52547e-0520.10, 0.00011224220.10,
9.52608e-0520.10, 0.00011224920.10,
9.5267e-0520.10, 0.00011225620.10,
9.52731e-0520.10, 0.00011226320.10,
9.52793e-0520.10, 0.0001122720.10,
9.52854e-0520.10, 0.00011227720.10,
9.52915e-0520.10, 0.00011228420.10,
9.52976e-0520.10, 0.00011229220.10,
9.53037e-0520.10, 0.00011229920.10,
9.53098e-0520.10, 0.00011230620.10,
9.53159e-0520.10, 0.00011231320.10,
9.53219e-0520.10, 0.0001123220.10,
9.5328e-0520.10, 0.00011232720.10,
9.5334e-0520.10, 0.00011233420.10,
9.53401e-0520.10, 0.00011234120.10,
9.53461e-0520.10, 0.00011234820.10,
9.53521e-0520.10, 0.00011235520.10,
9.53581e-0520.10, 0.00011236220.10,
9.53641e-0520.10, 0.00011236920.10,
9.53701e-0520.10, 0.00011237620.10,
9.53761e-0520.10, 0.00011238320.10,
9.53821e-0520.10, 0.0001123920.10,
9.53881e-0520.10, 0.00011239720.10,
9.5394e-0520.10, 0.00011240420.10,
9.54e-0520.10, 0.00011241120.10,
9.54059e-0520.10, 0.00011241820.10,
9.54118e-0520.10, 0.00011242520.10,
9.54177e-0520.10, 0.00011243120.10,
9.54236e-0520.10, 0.00011243820.10,
9.54295e-0520.10, 0.00011244520.10,
9.54354e-0520.10, 0.00011245220.10,
9.54413e-0520.10, 0.00011245920.10,
9.54472e-0520.10, 0.00011246620.10,
9.5453e-0520.10, 0.00011247320.10,
9.54589e-0520.10, 0.00011247920.10,
9.54647e-0520.10, 0.00011248620.10,
9.54706e-0520.10, 0.00011249320.10,
9.54764e-0520.10, 0.000112520.10,
9.54822e-0520.10, 0.00011250720.10,
9.5488e-0520.10, 0.00011251320.10,
9.54938e-0520.10, 0.0001125220.10,
9.54996e-0520.10, 0.00011252720.10,
9.55054e-0520.10, 0.00011253320.10,
9.55111e-0520.10, 0.0001125420.10,
9.55169e-0520.10, 0.00011254720.10,
9.55226e-0520.10, 0.00011255420.10,
9.55284e-0520.10, 0.0001125620.10,
9.55341e-0520.10, 0.00011256720.10,
9.55398e-0520.10, 0.00011257420.10,
9.55455e-0520.10, 0.0001125820.10,
9.55512e-0520.10, 0.00011258720.10,
9.55569e-0520.10, 0.00011259420.10,
9.55626e-0520.10, 0.000112620.10,
9.55683e-0520.10, 0.00011260720.10,
9.55739e-0520.10, 0.00011261320.10,
9.55796e-0520.10, 0.0001126220.10,
9.55852e-0520.10, 0.00011262620.10,
9.55909e-0520.10, 0.00011263320.10,
9.55965e-0520.10, 0.0001126420.10,
9.56021e-0520.10, 0.00011264620.10,
9.56077e-0520.10, 0.00011265320.10,
9.56133e-0520.10, 0.00011265920.10,
9.56189e-0520.10, 0.00011266620.10,
9.56245e-0520.10, 0.00011267220.10,
9.56301e-0520.10, 0.00011267920.10,
9.56356e-0520.10, 0.00011268520.10,
9.56412e-0520.10, 0.00011269220.10,
9.56467e-0520.10, 0.00011269820.10,
9.56522e-0520.10, 0.00011270420.10,
9.56578e-0520.10, 0.00011271120.10,
9.56633e-0520.10, 0.00011271720.10,
9.56688e-0520.10, 0.00011272420.10,
9.56743e-0520.10, 0.0001127320.10,
9.56797e-0520.10, 0.00011273620.10,
9.56852e-0520.10, 0.00011274320.10,
9.56907e-0520.10, 0.00011274920.10,
9.56961e-0520.10, 0.00011275620.10,
9.57016e-0520.10, 0.00011276220.10,
9.5707e-0520.10, 0.00011276820.10,
9.57125e-0520.10, 0.00011277420.10,
9.57179e-0520.10, 0.00011278120.10,
9.57233e-0520.10, 0.00011278720.10,
9.57287e-0520.10, 0.00011279320.10,
9.57341e-0520.10, 0.000112820.10,
9.57394e-0520.10, 0.00011280620.10,
9.57448e-0520.10, 0.00011281220.10,
9.57502e-0520.10, 0.00011281820.10,
9.57555e-0520.10, 0.00011282520.10,
9.57609e-0520.10, 0.00011283120.10,
9.57662e-0520.10, 0.00011283720.10,
9.57715e-0520.10, 0.00011284320.10,
9.57768e-0520.10, 0.00011284920.10,
9.57821e-0520.10, 0.00011285620.10,
9.57874e-0520.10, 0.00011286220.10,
9.57927e-0520.10, 0.00011286820.10,
9.5798e-0520.10, 0.00011287420.10,
9.58033e-0520.10, 0.0001128820.10,
9.58085e-0520.10, 0.00011288620.10,
9.58138e-0520.10, 0.00011289220.10,
9.5819e-0520.10, 0.00011289820.10,
9.58242e-0520.10, 0.00011290420.10,
9.58294e-0520.10, 0.00011291120.10,
9.58347e-0520.10, 0.00011291720.10,
9.58399e-0520.10, 0.00011292320.10,
9.5845e-0520.10, 0.00011292920.10,
9.58502e-0520.10, 0.00011293520.10,
9.58554e-0520.10, 0.00011294120.10,
9.58606e-0520.10, 0.00011294720.10,
9.58657e-0520.10, 0.00011295320.10,
9.58709e-0520.10, 0.00011295920.10,
9.5876e-0520.10, 0.00011296520.10,
9.58811e-0520.10, 0.00011297120.10,
9.58862e-0520.10, 0.00011297720.10,
9.58913e-0520.10, 0.00011298220.10,
9.58964e-0520.10, 0.00011298820.10,
9.59015e-0520.10, 0.00011299420.10,
9.59066e-0520.10, 0.00011320.10,
9.59117e-0520.10, 0.00011300620.10,
9.59167e-0520.10, 0.00011301220.10,
9.59218e-0520.10, 0.00011301820.10,
9.59268e-0520.10, 0.00011302420.10,
9.59318e-0520.10, 0.0001130320.10,
9.59369e-0520.10, 0.00011303520.10,
9.59419e-0520.10, 0.00011304120.10,
9.59469e-0520.10, 0.00011304720.10,
9.59519e-0520.10, 0.00011305320.10,
9.59568e-0520.10, 0.00011305920.10,
9.59618e-0520.10, 0.00011306420.10,
9.59668e-0520.10, 0.0001130720.10,
9.59717e-0520.10, 0.00011307620.10,
9.59767e-0520.10, 0.00011308220.10,
9.59816e-0520.10, 0.00011308720.10,
9.59865e-0520.10, 0.00011309320.10,
9.59915e-0520.10, 0.00011309920.10,
9.59964e-0520.10, 0.00011310520.10,
9.60013e-0520.10, 0.0001131120.10,
9.60061e-0520.10, 0.00011311620.10,
9.6011e-0520.10, 0.00011312220.10,
9.60159e-0520.10, 0.00011312720.10,
9.60207e-0520.10, 0.00011313320.10,
9.60256e-0520.10, 0.00011313820.10,
9.60304e-0520.10, 0.00011314420.10,
9.60353e-0520.10, 0.0001131520.10,
9.60401e-0520.10, 0.00011315520.10,
9.60449e-0520.10, 0.00011316120.10,
9.60497e-0520.10, 0.00011316620.10,
9.60545e-0520.10, 0.00011317220.10,
9.60593e-0520.10, 0.00011317820.10,
9.6064e-0520.10, 0.00011318320.10,
9.60688e-0520.10, 0.00011318920.10,
9.60736e-0520.10, 0.00011319420.10,
9.60783e-0520.10, 0.000113220.10,
9.6083e-0520.10, 0.00011320520.10,
9.60878e-0520.10, 0.00011321120.10,
9.60925e-0520.10, 0.00011321620.10,
9.60972e-0520.10, 0.00011322220.10,
9.61019e-0520.10, 0.00011322720.10,
9.61066e-0520.10, 0.00011323320.10,
9.61113e-0520.10, 0.00011323820.10,
9.61159e-0520.10, 0.00011324320.10,
9.61206e-0520.10, 0.00011324920.10,
9.61252e-0520.10, 0.00011325420.10,
9.61299e-0520.10, 0.0001132620.10,
9.61345e-0520.10, 0.00011326520.10,
9.61391e-0520.10, 0.0001132720.10,
9.61437e-0520.10, 0.00011327620.10,
9.61484e-0520.10, 0.00011328120.10,
9.61529e-0520.10, 0.00011328620.10,
9.61575e-0520.10, 0.00011329220.10,
9.61621e-0520.10, 0.00011329720.10,
9.61667e-0520.10, 0.00011330220.10,
9.61712e-0520.10, 0.00011330820.10,
9.61758e-0520.10, 0.00011331320.10,
9.61803e-0520.10, 0.00011331820.10,
9.61848e-0520.10, 0.00011332320.10,
9.61893e-0520.10, 0.00011332920.10,
9.61939e-0520.10, 0.00011333420.10,
9.61984e-0520.10, 0.00011333920.10,
9.62028e-0520.10, 0.00011334420.10,
9.62073e-0520.10, 0.00011334920.10,
9.62118e-0520.10, 0.00011335520.10,
9.62163e-0520.10, 0.0001133620.10,
9.62207e-0520.10, 0.00011336520.10,
9.62251e-0520.10, 0.0001133720.10,
9.62296e-0520.10, 0.00011337520.10,
9.6234e-0520.10, 0.0001133820.10,
9.62384e-0520.10, 0.00011338620.10,
9.62428e-0520.10, 0.00011339120.10,
9.62472e-0520.10, 0.00011339620.10,
9.62516e-0520.10, 0.00011340120.10,
9.6256e-0520.10, 0.00011340620.10,
9.62603e-0520.10, 0.00011341120.10,
9.62647e-0520.10, 0.00011341620.10,
9.6269e-0520.10, 0.00011342120.10,
9.62734e-0520.10, 0.00011342620.10,
9.62777e-0520.10, 0.00011343120.10,
9.6282e-0520.10, 0.00011343620.10,
9.62863e-0520.10, 0.00011344120.10,
9.62906e-0520.10, 0.00011344620.10,
9.62949e-0520.10, 0.00011345120.10,
9.62992e-0520.10, 0.00011345620.10,
9.63035e-0520.10, 0.00011346120.10,
9.63077e-0520.10, 0.00011346620.10,
9.6312e-0520.10, 0.00011347120.10,
9.63162e-0520.10, 0.00011347620.10,
9.63204e-0520.10, 0.00011348120.10,
9.63247e-0520.10, 0.00011348620.10,
9.63289e-0520.10, 0.0001134920.10,
9.63331e-0520.10, 0.00011349520.10,
9.63373e-0520.10, 0.000113520.10,
9.63415e-0520.10, 0.00011350520.10,
9.63456e-0520.10, 0.0001135120.10,
9.63498e-0520.10, 0.00011351520.10,
9.6354e-0520.10, 0.00011351920.10,
9.63581e-0520.10, 0.00011352420.10,
9.63622e-0520.10, 0.00011352920.10,
9.63664e-0520.10, 0.00011353420.10,
9.63705e-0520.10, 0.00011353920.10,
9.63746e-0520.10, 0.00011354320.10,
9.63787e-0520.10, 0.00011354820.10,
9.63828e-0520.10, 0.00011355320.10,
9.63869e-0520.10, 0.00011355820.10,
9.63909e-0520.10, 0.00011356220.10,
9.6395e-0520.10, 0.00011356720.10,
9.63991e-0520.10, 0.00011357220.10,
9.64031e-0520.10, 0.00011357620.10,
9.64071e-0520.10, 0.00011358120.10,
9.64111e-0520.10, 0.00011358620.10,
9.64152e-0520.10, 0.0001135920.10,
9.64192e-0520.10, 0.00011359520.10,
9.64232e-0520.10, 0.000113620.10,
9.64271e-0520.10, 0.00011360420.10,
9.64311e-0520.10, 0.00011360920.10,
9.64351e-0520.10, 0.00011361320.10,
9.6439e-0520.10, 0.00011361820.10,
9.6443e-0520.10, 0.00011362320.10,
9.64469e-0520.10, 0.00011362720.10,
9.64509e-0520.10, 0.00011363220.10,
9.64548e-0520.10, 0.00011363620.10,
9.64587e-0520.10, 0.00011364120.10,
9.64626e-0520.10, 0.00011364520.10,
9.64665e-0520.10, 0.0001136520.10,
9.64704e-0520.10, 0.00011365420.10,
9.64742e-0520.10, 0.00011365920.10,
9.64781e-0520.10, 0.00011366320.10,
9.64819e-0520.10, 0.00011366820.10,
9.64858e-0520.10, 0.00011367220.10,
9.64896e-0520.10, 0.00011367720.10,
9.64934e-0520.10, 0.00011368120.10,
9.64972e-0520.10, 0.00011368520.10,
9.6501e-0520.10, 0.0001136920.10,
9.65048e-0520.10, 0.00011369420.10,
9.65086e-0520.10, 0.00011369920.10,
9.65124e-0520.10, 0.00011370320.10,
9.65162e-0520.10, 0.00011370720.10,
9.65199e-0520.10, 0.00011371220.10,
9.65237e-0520.10, 0.00011371620.10,
9.65274e-0520.10, 0.0001137220.10,
9.65311e-0520.10, 0.00011372520.10,
9.65348e-0520.10, 0.00011372920.10,
9.65386e-0520.10, 0.00011373320.10,
9.65423e-0520.10, 0.00011373720.10,
9.65459e-0520.10, 0.00011374220.10,
9.65496e-0520.10, 0.00011374620.10,
9.65533e-0520.10, 0.0001137520.10,
9.6557e-0520.10, 0.00011375420.10,
9.65606e-0520.10, 0.00011375920.10,
9.65642e-0520.10, 0.00011376320.10,
9.65679e-0520.10, 0.00011376720.10,
9.65715e-0520.10, 0.00011377120.10,
9.65751e-0520.10, 0.00011377520.10,
9.65787e-0520.10, 0.0001137820.10,
9.65823e-0520.10, 0.00011378420.10,
9.65859e-0520.10, 0.00011378820.10,
9.65895e-0520.10, 0.00011379220.10,
9.6593e-0520.10, 0.00011379620.10,
9.65966e-0520.10, 0.000113820.10,
9.66001e-0520.10, 0.00011380420.10,
9.66037e-0520.10, 0.00011380820.10,
9.66072e-0520.10, 0.00011381320.10,
9.66107e-0520.10, 0.00011381720.10,
9.66142e-0520.10, 0.00011382120.10,
9.66177e-0520.10, 0.00011382520.10,
9.66212e-0520.10, 0.00011382920.10,
9.66247e-0520.10, 0.00011383320.10,
9.66282e-0520.10, 0.00011383720.10,
9.66316e-0520.10, 0.00011384120.10,
9.66351e-0520.10, 0.00011384520.10,
9.66385e-0520.10, 0.00011384920.10,
9.66419e-0520.10, 0.00011385320.10,
9.66454e-0520.10, 0.00011385720.10,
9.66488e-0520.10, 0.00011386120.10,
9.66522e-0520.10, 0.00011386520.10,
9.66556e-0520.10, 0.00011386820.10,
9.66589e-0520.10, 0.00011387220.10,
9.66623e-0520.10, 0.00011387620.10,
9.66657e-0520.10, 0.0001138820.10,
9.6669e-0520.10, 0.00011388420.10,
9.66724e-0520.10, 0.00011388820.10,
9.66757e-0520.10, 0.00011389220.10,
9.6679e-0520.10, 0.00011389620.10,
9.66824e-0520.10, 0.00011389920.10,
9.66857e-0520.10, 0.00011390320.10,
9.6689e-0520.10, 0.00011390720.10,
9.66923e-0520.10, 0.00011391120.10,
9.66955e-0520.10, 0.00011391520.10,
9.66988e-0520.10, 0.00011391820.10,
9.67021e-0520.10, 0.00011392220.10,
9.67053e-0520.10, 0.00011392620.10,
9.67086e-0520.10, 0.0001139320.10,
9.67118e-0520.10, 0.00011393320.10,
9.6715e-0520.10, 0.00011393720.10,
9.67182e-0520.10, 0.00011394120.10,
9.67214e-0520.10, 0.00011394420.10,
9.67246e-0520.10, 0.00011394820.10,
9.67278e-0520.10, 0.00011395220.10,
9.6731e-0520.10, 0.00011395520.10,
9.67341e-0520.10, 0.00011395920.10,
9.67373e-0520.10, 0.00011396320.10,
9.67404e-0520.10, 0.00011396620.10,
9.67436e-0520.10, 0.0001139720.10,
9.67467e-0520.10, 0.00011397420.10,
9.67498e-0520.10, 0.00011397720.10,
9.67529e-0520.10, 0.00011398120.10,
9.6756e-0520.10, 0.00011398420.10,
9.67591e-0520.10, 0.00011398820.10,
9.67622e-0520.10, 0.00011399120.10,
9.67652e-0520.10, 0.00011399520.10,
9.67683e-0520.10, 0.00011399820.10,
9.67714e-0520.10, 0.00011400220.10,
9.67744e-0520.10, 0.00011400620.10,
9.67774e-0520.10, 0.00011400920.10,
9.67804e-0520.10, 0.00011401220.10,
9.67835e-0520.10, 0.00011401620.10,
9.67865e-0520.10, 0.00011401920.10,
9.67895e-0520.10, 0.00011402320.10,
9.67924e-0520.10, 0.00011402620.10,
9.67954e-0520.10, 0.0001140320.10,
9.67984e-0520.10, 0.00011403320.10,
9.68013e-0520.10, 0.00011403720.10,
9.68043e-0520.10, 0.0001140420.10,
9.68072e-0520.10, 0.00011404320.10,
9.68101e-0520.10, 0.00011404720.10,
9.6813e-0520.10, 0.0001140520.10,
9.68159e-0520.10, 0.00011405320.10,
9.68188e-0520.10, 0.00011405720.10,
9.68217e-0520.10, 0.0001140620.10,
9.68246e-0520.10, 0.00011406320.10,
9.68275e-0520.10, 0.00011406720.10,
9.68303e-0520.10, 0.0001140720.10,
9.68332e-0520.10, 0.00011407320.10,
9.6836e-0520.10, 0.00011407620.10,
9.68389e-0520.10, 0.0001140820.10,
9.68417e-0520.10, 0.00011408320.10,
9.68445e-0520.10, 0.00011408620.10,
9.68473e-0520.10, 0.00011408920.10,
9.68501e-0520.10, 0.00011409320.10,
9.68529e-0520.10, 0.00011409620.10,
9.68556e-0520.10, 0.00011409920.10,
9.68584e-0520.10, 0.00011410220.10,
9.68611e-0520.10, 0.00011410520.10,
9.68639e-0520.10, 0.00011410820.10,
9.68666e-0520.10, 0.00011411220.10,
9.68693e-0520.10, 0.00011411520.10,
9.68721e-0520.10, 0.00011411820.10,
9.68748e-0520.10, 0.00011412120.10,
9.68775e-0520.10, 0.00011412420.10,
9.68801e-0520.10, 0.00011412720.10,
9.68828e-0520.10, 0.0001141320.10,
9.68855e-0520.10, 0.00011413320.10,
9.68881e-0520.10, 0.00011413620.10,
9.68908e-0520.10, 0.00011413920.10,
9.68934e-0520.10, 0.00011414220.10,
9.68961e-0520.10, 0.00011414520.10,
9.68987e-0520.10, 0.00011414820.10,
9.69013e-0520.10, 0.00011415120.10,
9.69039e-0520.10, 0.00011415420.10,
9.69065e-0520.10, 0.00011415720.10,
9.69091e-0520.10, 0.0001141620.10,
9.69116e-0520.10, 0.00011416320.10,
9.69142e-0520.10, 0.00011416620.10,
9.69167e-0520.10, 0.00011416920.10,
9.69193e-0520.10, 0.00011417220.10,
9.69218e-0520.10, 0.00011417520.10,
9.69243e-0520.10, 0.00011417820.10,
9.69269e-0520.10, 0.00011418120.10,
9.69294e-0520.10, 0.00011418420.10,
9.69318e-0520.10, 0.00011418720.10,
9.69343e-0520.10, 0.00011418920.10,
9.69368e-0520.10, 0.00011419220.10,
9.69393e-0520.10, 0.00011419520.10,
9.69417e-0520.10, 0.00011419820.10,
9.69442e-0520.10, 0.00011420120.10,
9.69466e-0520.10, 0.00011420320.10,
9.6949e-0520.10, 0.00011420620.10,
9.69515e-0520.10, 0.00011420920.10,
9.69539e-0520.10, 0.00011421220.10,
9.69563e-0520.10, 0.00011421520.10,
9.69587e-0520.10, 0.00011421720.10,
9.6961e-0520.10, 0.0001142220.10,
9.69634e-0520.10, 0.00011422320.10,
9.69658e-0520.10, 0.00011422520.10,
9.69681e-0520.10, 0.00011422820.10,
9.69705e-0520.10, 0.00011423120.10,
9.69728e-0520.10, 0.00011423320.10,
9.69751e-0520.10, 0.00011423620.10,
9.69774e-0520.10, 0.00011423920.10,
9.69797e-0520.10, 0.00011424120.10,
9.6982e-0520.10, 0.00011424420.10,
9.69843e-0520.10, 0.00011424720.10,
9.69866e-0520.10, 0.00011424920.10,
